Time(Hours);EntityID;ObjectName;ProcessID;StepName;Action
0.538366621364471;Moto2[1];Path8;10.OnEntered;[End];Process 'Path8.OnEntered' execution ended.
0.538366621364471;Moto2[1];Path3;14.OnReachedEnd;[End];Process 'Path3.OnReachedEnd' execution ended.
0.538366621364471;Moto2[1];Input@Casa3;16.OnEntered;[End];Process 'Input@Casa3.OnEntered' execution ended.
0.538425390324633;Moto2[1];Input@Casa3;16.OnExited;[Begin];Process 'Input@Casa3.OnExited' execution started.
0.538425390324633;Moto2[1];Input@Casa3;16.OnExited;[Fire] ExitedEvent;Firing event 'Input@Casa3.Exited'.
0.538425390324633;Moto2[1];Input@Casa3;16.OnExited;[End];Process 'Input@Casa3.OnExited' execution ended.
0.538766621364471;Moto2[1];Path8;16.OnReachedEnd;[Begin];Process 'Path8.OnReachedEnd' execution started.
0.538766621364471;Moto2[1];Path8;16.OnReachedEnd;[Transfer] FromPath;Entity 'Moto2[1]' transferring from '[EndOfLink] Path8' into node 'Input@Casa4'.
0.538766621364471;Moto2[1];Input@Casa4;14.OnEntered;[Begin];Process 'Input@Casa4.OnEntered' execution started.
0.538766621364471;Moto2[1];Input@Casa4;14.OnEntered;[Fire] EnteredEvent;Firing event 'Input@Casa4.Entered'.
0.538766621364471;Moto2[1];Input@Casa4;14.OnEntered;[VisitNode] Entity;Executing process 'Moto2[1].OnVisitingNode'.
0.538766621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Begin];Process 'Moto2[1].OnVisitingNode' execution started.
0.538766621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Decide] IfNotVisitingNode;Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.VehicleOffShiftAction.GoToHome)||(OffShiftAction==List.VehicleOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'.
0.538766621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Decide] IfNotVisitingNode;Token sent to 'True' exit.
0.538766621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Decide] IfParked;Token branching on condition 'IsParked'.
0.538766621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Decide] IfParked;Token sent to 'False' exit.
0.538766621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Assign] IgnoreVisitingCurrentNodeFlag;Assigning state variable 'Moto2[1].IgnoreVisitingCurrentNode' the value '0'. Previous value was '0'.
0.538766621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[End];Process 'Moto2[1].OnVisitingNode' execution ended.
0.538766621364471;Moto2[1];Input@Casa4;14.OnEntered;[Transfer] ToOutboundLink;Entity 'Moto2[1]' transferring from '[Node] Input@Casa4' onto link 'Path9'.
0.538766621364471;Moto2[1];Path9;10.OnEntered;[Begin];Process 'Path9.OnEntered' execution started.
0.538766621364471;Moto2[1];Path9;10.OnEntered;[Assign] EntityMovementRate;Assigning state variable 'Moto2[1].Movement.Rate' the value '40000' Meters per Hour. Previous value was '40000' Meters per Hour.
0.538766621364471;Moto2[1];Path9;10.OnEntered;[EndTransfer] OntoPath;Entity 'Moto2[1]' ending transfer onto link 'Path9'.
0.538766621364471;Moto2[1];Path9;10.OnEntered;[End];Process 'Path9.OnEntered' execution ended.
0.538766621364471;Moto2[1];Path8;16.OnReachedEnd;[End];Process 'Path8.OnReachedEnd' execution ended.
0.538766621364471;Moto2[1];Input@Casa4;14.OnEntered;[End];Process 'Input@Casa4.OnEntered' execution ended.
0.538825390324633;Moto2[1];Input@Casa4;14.OnExited;[Begin];Process 'Input@Casa4.OnExited' execution started.
0.538825390324633;Moto2[1];Input@Casa4;14.OnExited;[Fire] ExitedEvent;Firing event 'Input@Casa4.Exited'.
0.538825390324633;Moto2[1];Input@Casa4;14.OnExited;[End];Process 'Input@Casa4.OnExited' execution ended.
0.539266621364471;Moto2[1];Path9;14.OnReachedEnd;[Begin];Process 'Path9.OnReachedEnd' execution started.
0.539266621364471;Moto2[1];Path9;14.OnReachedEnd;[Transfer] FromPath;Entity 'Moto2[1]' transferring from '[EndOfLink] Path9' into node 'Input@Casa5'.
0.539266621364471;Moto2[1];Input@Casa5;16.OnEntered;[Begin];Process 'Input@Casa5.OnEntered' execution started.
0.539266621364471;Moto2[1];Input@Casa5;16.OnEntered;[Fire] EnteredEvent;Firing event 'Input@Casa5.Entered'.
0.539266621364471;Moto2[1];Input@Casa5;16.OnEntered;[VisitNode] Entity;Executing process 'Moto2[1].OnVisitingNode'.
0.539266621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Begin];Process 'Moto2[1].OnVisitingNode' execution started.
0.539266621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Decide] IfNotVisitingNode;Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.VehicleOffShiftAction.GoToHome)||(OffShiftAction==List.VehicleOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'.
0.539266621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Decide] IfNotVisitingNode;Token sent to 'True' exit.
0.539266621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Decide] IfParked;Token branching on condition 'IsParked'.
0.539266621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Decide] IfParked;Token sent to 'False' exit.
0.539266621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Assign] IgnoreVisitingCurrentNodeFlag;Assigning state variable 'Moto2[1].IgnoreVisitingCurrentNode' the value '0'. Previous value was '0'.
0.539266621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[End];Process 'Moto2[1].OnVisitingNode' execution ended.
0.539266621364471;Moto2[1];Input@Casa5;16.OnEntered;[Transfer] ToOutboundLink;Entity 'Moto2[1]' transferring from '[Node] Input@Casa5' onto link 'Path10'.
0.539266621364471;Moto2[1];Path10;10.OnEntered;[Begin];Process 'Path10.OnEntered' execution started.
0.539266621364471;Moto2[1];Path10;10.OnEntered;[Assign] EntityMovementRate;Assigning state variable 'Moto2[1].Movement.Rate' the value '40000' Meters per Hour. Previous value was '40000' Meters per Hour.
0.539266621364471;Moto2[1];Path10;10.OnEntered;[EndTransfer] OntoPath;Entity 'Moto2[1]' ending transfer onto link 'Path10'.
0.539266621364471;Moto2[1];Path10;10.OnEntered;[End];Process 'Path10.OnEntered' execution ended.
0.539266621364471;Moto2[1];Path9;14.OnReachedEnd;[End];Process 'Path9.OnReachedEnd' execution ended.
0.539266621364471;Moto2[1];Input@Casa5;16.OnEntered;[End];Process 'Input@Casa5.OnEntered' execution ended.
0.539325390324633;Moto2[1];Input@Casa5;16.OnExited;[Begin];Process 'Input@Casa5.OnExited' execution started.
0.539325390324633;Moto2[1];Input@Casa5;16.OnExited;[Fire] ExitedEvent;Firing event 'Input@Casa5.Exited'.
0.539325390324633;Moto2[1];Input@Casa5;16.OnExited;[End];Process 'Input@Casa5.OnExited' execution ended.
0.540191621364471;Moto2[1];Path10;16.OnReachedEnd;[Begin];Process 'Path10.OnReachedEnd' execution started.
0.540191621364471;Moto2[1];Path10;16.OnReachedEnd;[Transfer] FromPath;Entity 'Moto2[1]' transferring from '[EndOfLink] Path10' into node 'Output@Pizzeria'.
0.540191621364471;Moto2[1];Output@Pizzeria;14.OnEntered;[Begin];Process 'Output@Pizzeria.OnEntered' execution started.
0.540191621364471;Moto2[1];Output@Pizzeria;14.OnEntered;[Fire] EnteredEvent;Firing event 'Output@Pizzeria.Entered'.
0.540191621364471;Moto2[1];Output@Pizzeria;14.OnEntered;[VisitNode] Entity;Executing process 'Moto2[1].OnVisitingNode'.
0.540191621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Begin];Process 'Moto2[1].OnVisitingNode' execution started.
0.540191621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Decide] IfNotVisitingNode;Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.VehicleOffShiftAction.GoToHome)||(OffShiftAction==List.VehicleOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'.
0.540191621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Decide] IfNotVisitingNode;Token sent to 'False' exit.
0.540191621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Decide] IfBusy;Token branching on condition '(ResourceState==List.ResourceStateName.Busy)||(ResourceState==List.ResourceStateName.OffShiftBusy)'.
0.540191621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Decide] IfBusy;Token sent to 'False' exit.
0.540191621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Decide] IfLoadingUnloading;Token branching on condition 'Math.If(ResourceState==List.ResourceStateName.OffShift, False, (ResourceState==List.ResourceStateName.Transporting)||(ResourceState==List.ResourceStateName.OffShiftTransporting), True, Node.RidePickupQueue.NumberWaiting>0)'.
0.540191621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Decide] IfLoadingUnloading;Token sent to 'True' exit.
0.540191621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Dropoff] Rider;Transporter 'Moto2[1]' failed to drop off a rider at node 'Output@Pizzeria'. No eligible drop-off requests.
0.540191621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Assign] ToClearPreferredOwner;Assigning state variable 'Moto2[1].PreferredOwner' the value 'Nothing'. Previous value was 'Nothing'.
0.540191621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Assign] ToClearPreferredOwner;Assigning state variable 'Moto2[1].OnNewSeizeRequest.Enabled' the value '0'. Previous value was '0'.
0.540191621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Pickup] Rider;Transporter 'Moto2[1]' searching '1' pickup request(s) waiting at node 'Output@Pizzeria'.
0.540191621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Pickup] Rider;Transporter 'Moto2[1]' picking up rider 'Pizza.37' at node 'Output@Pizzeria'. 
0.540191621364471;Moto2[1];Moto2[1];10.OnVisitingNode;[Pickup] Rider;Delaying pickup of rider 'Pizza.37' for load time '0.000555555555555556' Hours until time '0.540747176920027' Hours.
0.540191621364471;Pizza.37;Moto2[1];17.OnRiderLoading;[Begin];Process 'Moto2[1].OnRiderLoading' execution started.
0.540191621364471;Pizza.37;Moto2[1];17.OnRiderLoading;[Assign] OnRiderLoadingAssignments;Assigning state variable 'Moto2[1].OnEvaluatingRiderReservation.Enabled' the value '1'. Previous value was '1'.
0.540191621364471;Pizza.37;Moto2[1];17.OnRiderLoading;[Assign] OnRiderLoadingAssignments;Assigning state variable 'Moto2[1].OnEvaluatingRiderReservation.ReturnValue' the value '1'. Previous value was '1'.
0.540191621364471;Pizza.37;Moto2[1];17.OnRiderLoading;[End];Process 'Moto2[1].OnRiderLoading' execution ended.
0.540191621364471;Moto2[1];Output@Pizzeria;14.OnEntered;[VisitNode] Entity;Token waiting at VisitNode step for '1' other processes to complete.
0.540747176920027;Moto2[1];Moto2[1];10.OnVisitingNode;[Pickup] Rider;Entity 'Pizza.37' transferring from '[Node] Output@Pizzeria' into station 'Moto2[1].RideStation'.
0.540747176920027;Pizza.37;Moto2[1];17.OnRiderLoaded;[Begin];Process 'Moto2[1].OnRiderLoaded' execution started.
0.540747176920027;Pizza.37;Moto2[1];17.OnRiderLoaded;[EndTransfer] OntoVehicle;Entity 'Pizza.37' ending transfer into station 'Moto2[1].RideStation'.
0.540747176920027;Pizza.37;Output@Pizzeria;12.OnExited;[Begin];Process 'Output@Pizzeria.OnExited' execution started.
0.540747176920027;Pizza.37;Output@Pizzeria;12.OnExited;[Fire] ExitedEvent;Firing event 'Output@Pizzeria.Exited'.
0.540747176920027;Pizza.37;Output@Pizzeria;12.OnExited;[End];Process 'Output@Pizzeria.OnExited' execution ended.
0.540747176920027;Pizza.37;Moto2[1];17.OnRiderLoaded;[End];Process 'Moto2[1].OnRiderLoaded' execution ended.
0.540747176920027;Pizza.37;Pizzeria;11.OnEnteredOutputBuffer;[End];Process 'Pizzeria.OnEnteredOutputBuffer' execution ended.
0.540747176920027;Pizza.37;Output@Pizzeria;15.RoutingOutLogic;[Decide] IfReservingCurrentTransporter;Token branching on condition ''.
0.540747176920027;Pizza.37;Output@Pizzeria;15.RoutingOutLogic;[Decide] IfReservingCurrentTransporter;Token sent to 'False' exit.
0.540747176920027;Pizza.37;Output@Pizzeria;15.RoutingOutLogic;[End];Process 'Output@Pizzeria.RoutingOutLogic' execution ended.
0.540747176920027;Moto2[1];Moto2[1];10.OnVisitingNode;[Pickup] Rider;Transporter 'Moto2[1]' searching '0' pickup request(s) waiting at node 'Output@Pizzeria'.
0.540747176920027;Moto2[1];Moto2[1];10.OnVisitingNode;[Pickup] Rider;Transporter 'Moto2[1]' failed to pick up a rider at node 'Output@Pizzeria'. No eligible pickup requests.
0.540747176920027;Moto2[1];Moto2[1];10.OnVisitingNode;[SelectDropoff] NextTransportDropoff;Transporter 'Moto2[1]' searching its ride station containing '1' rider(s).
0.540747176920027;Moto2[1];Moto2[1];10.OnVisitingNode;[SelectDropoff] NextTransportDropoff;Transporter 'Moto2[1]' selected drop-off destination '<any destination>' requested by rider 'Pizza.37'.
0.540747176920027;Moto2[1];Moto2[1];10.OnVisitingNode;[Decide] IfParked;Token branching on condition 'IsParked'.
0.540747176920027;Moto2[1];Moto2[1];10.OnVisitingNode;[Decide] IfParked;Token sent to 'False' exit.
0.540747176920027;Moto2[1];Moto2[1];10.OnVisitingNode;[Assign] IgnoreVisitingCurrentNodeFlag;Assigning state variable 'Moto2[1].IgnoreVisitingCurrentNode' the value '0'. Previous value was '0'.
0.540747176920027;Moto2[1];Moto2[1];10.OnVisitingNode;[End];Process 'Moto2[1].OnVisitingNode' execution ended.
0.540747176920027;Pizza.37;Output@Pizzeria;13.OnEnteredFromAssociatedObject;[End];Process 'Output@Pizzeria.OnEnteredFromAssociatedObject' execution ended.
0.540747176920027;Moto2[1];Output@Pizzeria;14.OnEntered;[Decide] IfTransporter;Token branching on condition 'Entity.Is.Transporter'.
0.540747176920027;Moto2[1];Output@Pizzeria;14.OnEntered;[Decide] IfTransporter;Token sent to 'True' exit.
0.540747176920027;Moto2[1];Output@Pizzeria;14.OnEntered;[Transfer] ToOutboundLink;Entity 'Moto2[1]' transferring from '[Node] Output@Pizzeria' onto link 'Path4'.
0.540747176920027;Moto2[1];Path4;13.OnEntered;[Begin];Process 'Path4.OnEntered' execution started.
0.540747176920027;Moto2[1];Path4;13.OnEntered;[Assign] EntityMovementRate;Assigning state variable 'Moto2[1].Movement.Rate' the value '40000' Meters per Hour. Previous value was '40000' Meters per Hour.
0.540747176920027;Moto2[1];Path4;13.OnEntered;[EndTransfer] OntoPath;Entity 'Moto2[1]' ending transfer onto link 'Path4'.
0.540747176920027;Moto2[1];Path4;13.OnEntered;[End];Process 'Path4.OnEntered' execution ended.
0.540747176920027;Moto2[1];Path10;16.OnReachedEnd;[End];Process 'Path10.OnReachedEnd' execution ended.
0.540747176920027;Moto2[1];Output@Pizzeria;14.OnEntered;[End];Process 'Output@Pizzeria.OnEntered' execution ended.
0.540781987190808;--;--;--;--;Firing event 'Pizzeria.EntityArrivals.Event'.
0.540781987190808;--;--;--;--;Time until next event of timer 'Pizzeria.EntityArrivals' is '0.14292885925604' Hours.
0.540781987190808;Pizzeria;Pizzeria;14.OnEntityArrival;[Begin];Process 'Pizzeria.OnEntityArrival' execution started.
0.540781987190808;Pizzeria;Pizzeria;14.OnEntityArrival;[Create] Entities;Creating '1' new object(s) of entity type 'Pizza'.
0.540781987190808;Pizzeria;Pizzeria;14.OnEntityArrival;[Create] Entities;Created object 'Pizza.38'.
0.540781987190808;Pizza.38;Pizzeria;16.OnEntityArrival;[Transfer] ToProcessing;Entity 'Pizza.38' transferring from '[FreeSpace] Pizzeria' into station 'Pizzeria.Processing'.
0.540781987190808;Pizzeria;Pizzeria;14.OnEntityArrival;[End];Process 'Pizzeria.OnEntityArrival' execution ended.
0.540781987190808;Pizza.38;Pizzeria;13.OnEnteredProcessing;[Begin];Process 'Pizzeria.OnEnteredProcessing' execution started.
0.540781987190808;Pizza.38;Pizzeria;13.OnEnteredProcessing;[EndTransfer] IntoProcessing;Entity 'Pizza.38' ending transfer into station 'Pizzeria.Processing'.
0.540781987190808;Pizza.38;Pizzeria;13.OnEnteredProcessing;[Transfer] ToOutputBuffer;Entity 'Pizza.38' transferring from '[Station] Pizzeria.Processing' into station 'Pizzeria.OutputBuffer'.
0.540781987190808;Pizza.38;Pizzeria;16.OnEntityArrival;[End];Process 'Pizzeria.OnEntityArrival' execution ended.
0.540781987190808;Pizza.38;Pizzeria;14.OnEnteredOutputBuffer;[Begin];Process 'Pizzeria.OnEnteredOutputBuffer' execution started.
0.540781987190808;Pizza.38;Pizzeria;14.OnEnteredOutputBuffer;[EndTransfer] IntoOutputBuffer;Entity 'Pizza.38' ending transfer into station 'Pizzeria.OutputBuffer'.
0.540781987190808;Pizza.38;Pizzeria;14.OnEnteredOutputBuffer;[Transfer] ToOutputNode;Entity 'Pizza.38' transferring from '[Station] Pizzeria.OutputBuffer' into node 'Output@Pizzeria'.
0.540781987190808;Pizza.38;Output@Pizzeria;16.OnEnteredFromAssociatedObject;[Begin];Process 'Output@Pizzeria.OnEnteredFromAssociatedObject' execution started.
0.540781987190808;Pizza.38;Output@Pizzeria;16.OnEnteredFromAssociatedObject;[Assign] OnEnteringAssignments;Assigning state variable 'Pizza.38.NumeroCasa' the value '3'. Previous value was '1'.
0.540781987190808;Pizza.38;Output@Pizzeria;16.OnEnteredFromAssociatedObject;[Fire] EnteredEvent;Firing event 'Output@Pizzeria.Entered'.
0.540781987190808;Pizza.38;Output@Pizzeria;16.OnEnteredFromAssociatedObject;[Decide] IfTransporter;Token branching on condition 'Entity.Is.Transporter'.
0.540781987190808;Pizza.38;Output@Pizzeria;16.OnEnteredFromAssociatedObject;[Decide] IfTransporter;Token sent to 'False' exit.
0.540781987190808;Pizza.38;Output@Pizzeria;16.OnEnteredFromAssociatedObject;[Execute] RoutingOutLogic;Executing process 'Output@Pizzeria.RoutingOutLogic'.
0.540781987190808;Pizza.38;Output@Pizzeria;10.RoutingOutLogic;[Begin];Process 'Output@Pizzeria.RoutingOutLogic' execution started.
0.540781987190808;Pizza.38;Output@Pizzeria;10.RoutingOutLogic;[Fire] RideWaitingEvent;Firing event 'Output@Pizzeria.RiderWaiting'.
0.540781987190808;Pizza.38;Output@Pizzeria;10.RoutingOutLogic;[Ride] OnTransporter;Inserting entity 'Pizza.38' into 'Output@Pizzeria.RidePickupQueue'.
0.540781987190808;--;--;--;--;Ignoring attempt to execute disabled process 'Moto1[1].OnEvaluatingRiderReservation'.
0.540781987190808;Pizza.38;Output@Pizzeria;10.RoutingOutLogic;[Ride] OnTransporter;Ineligible request by 'Pizza.38' to ride transporter 'Moto1[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0.540781987190808;Pizza.38;Moto2[1];15.OnEvaluatingRiderReservation;[Begin];Process 'Moto2[1].OnEvaluatingRiderReservation' execution started.
0.540781987190808;Pizza.38;Moto2[1];15.OnEvaluatingRiderReservation;[Decide] IfAcceptTransportRequest;Token branching on condition '(ResourceState==List.ResourceStateName.Idle) || (Entity.CurrentNode==DestinationNode) || (Entity.CurrentNode==CurrentNode && DestinationNode==Nothing)'.
0.540781987190808;Pizza.38;Moto2[1];15.OnEvaluatingRiderReservation;[Decide] IfAcceptTransportRequest;Token sent to 'False' exit.
0.540781987190808;Pizza.38;Moto2[1];15.OnEvaluatingRiderReservation;[Assign] RejectTransportRequest;Assigning state variable 'Moto2[1].Token.15.ReturnValue' the value '0'. Previous value was '1'.
0.540781987190808;Pizza.38;Moto2[1];15.OnEvaluatingRiderReservation;[End];Process 'Moto2[1].OnEvaluatingRiderReservation' execution ended.
0.540781987190808;Pizza.38;Output@Pizzeria;10.RoutingOutLogic;[Ride] OnTransporter;Ineligible request by 'Pizza.38' to ride transporter 'Moto2[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0.540781987190808;Pizza.38;Moto3[1];15.OnEvaluatingRiderReservation;[Begin];Process 'Moto3[1].OnEvaluatingRiderReservation' execution started.
0.540781987190808;Pizza.38;Moto3[1];15.OnEvaluatingRiderReservation;[Decide] IfAcceptTransportRequest;Token branching on condition '(ResourceState==List.ResourceStateName.Idle) || (Entity.CurrentNode==DestinationNode) || (Entity.CurrentNode==CurrentNode && DestinationNode==Nothing)'.
0.540781987190808;Pizza.38;Moto3[1];15.OnEvaluatingRiderReservation;[Decide] IfAcceptTransportRequest;Token sent to 'False' exit.
0.540781987190808;Pizza.38;Moto3[1];15.OnEvaluatingRiderReservation;[Assign] RejectTransportRequest;Assigning state variable 'Moto3[1].Token.15.ReturnValue' the value '0'. Previous value was '1'.
0.540781987190808;Pizza.38;Moto3[1];15.OnEvaluatingRiderReservation;[End];Process 'Moto3[1].OnEvaluatingRiderReservation' execution ended.
0.540781987190808;Pizza.38;Output@Pizzeria;10.RoutingOutLogic;[Ride] OnTransporter;Ineligible request by 'Pizza.38' to ride transporter 'Moto3[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0.540781987190808;Pizza.38;Output@Pizzeria;10.RoutingOutLogic;[Ride] OnTransporter;Entity 'Pizza.38' unable to immediately reserve ride on a transporter. Inserting ride request into 'Model.Global.VisitRequestQueue'.
0.540781987190808;Pizza.38;Output@Pizzeria;16.OnEnteredFromAssociatedObject;[Execute] RoutingOutLogic;Token waiting at Execute step for '1' other processes to complete.
0.540781987190808;Pizza.38;Pizzeria;13.OnEnteredProcessing;[End];Process 'Pizzeria.OnEnteredProcessing' execution ended.
0.540805945880188;Moto2[1];Output@Pizzeria;13.OnExited;[Begin];Process 'Output@Pizzeria.OnExited' execution started.
0.540805945880188;Moto2[1];Output@Pizzeria;13.OnExited;[Fire] ExitedEvent;Firing event 'Output@Pizzeria.Exited'.
0.540805945880188;Moto2[1];Output@Pizzeria;13.OnExited;[End];Process 'Output@Pizzeria.OnExited' execution ended.
0.671653164870319;Moto3[1];Path5;13.OnReachedEnd;[Begin];Process 'Path5.OnReachedEnd' execution started.
0.671653164870319;Moto3[1];Path5;13.OnReachedEnd;[Transfer] FromPath;Entity 'Moto3[1]' transferring from '[EndOfLink] Path5' into node 'Input@Casa5'.
0.671653164870319;Moto3[1];Input@Casa5;15.OnEntered;[Begin];Process 'Input@Casa5.OnEntered' execution started.
0.671653164870319;Moto3[1];Input@Casa5;15.OnEntered;[Fire] EnteredEvent;Firing event 'Input@Casa5.Entered'.
0.671653164870319;Moto3[1];Input@Casa5;15.OnEntered;[VisitNode] Entity;Executing process 'Moto3[1].OnVisitingNode'.
0.671653164870319;Moto3[1];Moto3[1];11.OnVisitingNode;[Begin];Process 'Moto3[1].OnVisitingNode' execution started.
0.671653164870319;Moto3[1];Moto3[1];11.OnVisitingNode;[Decide] IfNotVisitingNode;Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.VehicleOffShiftAction.GoToHome)||(OffShiftAction==List.VehicleOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'.
0.671653164870319;Moto3[1];Moto3[1];11.OnVisitingNode;[Decide] IfNotVisitingNode;Token sent to 'False' exit.
0.671653164870319;Moto3[1];Moto3[1];11.OnVisitingNode;[Decide] IfBusy;Token branching on condition '(ResourceState==List.ResourceStateName.Busy)||(ResourceState==List.ResourceStateName.OffShiftBusy)'.
0.671653164870319;Moto3[1];Moto3[1];11.OnVisitingNode;[Decide] IfBusy;Token sent to 'False' exit.
0.671653164870319;Moto3[1];Moto3[1];11.OnVisitingNode;[Decide] IfLoadingUnloading;Token branching on condition 'Math.If(ResourceState==List.ResourceStateName.OffShift, False, (ResourceState==List.ResourceStateName.Transporting)||(ResourceState==List.ResourceStateName.OffShiftTransporting), True, Node.RidePickupQueue.NumberWaiting>0)'.
0.671653164870319;Moto3[1];Moto3[1];11.OnVisitingNode;[Decide] IfLoadingUnloading;Token sent to 'True' exit.
0.671653164870319;Moto3[1];Moto3[1];11.OnVisitingNode;[Dropoff] Rider;Transporter 'Moto3[1]' dropping off rider 'Pizza.32' at node 'Input@Casa5'.
0.671653164870319;Moto3[1];Moto3[1];11.OnVisitingNode;[Dropoff] Rider;Delaying drop-off of rider 'Pizza.32' for unload time '0.000555555555555556' Hours until time '0.672208720425874' Hours.
0.671653164870319;Pizza.32;Moto3[1];17.OnRiderUnloading;[Begin];Process 'Moto3[1].OnRiderUnloading' execution started.
0.671653164870319;Pizza.32;Moto3[1];17.OnRiderUnloading;[Decide] IfVehicleKeptReserved;Token branching on condition 'Capacity.ReservedTo(Entity)>0 && RideStation.Contents==1'.
0.671653164870319;Pizza.32;Moto3[1];17.OnRiderUnloading;[Decide] IfVehicleKeptReserved;Token sent to 'False' exit.
0.671653164870319;Pizza.32;Moto3[1];17.OnRiderUnloading;[End];Process 'Moto3[1].OnRiderUnloading' execution ended.
0.671653164870319;Moto3[1];Input@Casa5;15.OnEntered;[VisitNode] Entity;Token waiting at VisitNode step for '1' other processes to complete.
0.672208720425874;Moto3[1];Moto3[1];11.OnVisitingNode;[Dropoff] Rider;Entity 'Pizza.32' transferring from '[Station] Moto3[1].RideStation' into object 'Casa5'.
0.672208720425874;Moto3[1];Moto3[1];11.OnVisitingNode;[Dropoff] Rider;Entity 'Pizza.32' transferring from '[Station] Moto3[1].RideStation' into station 'Casa5.InputBuffer'.
0.672208720425874;Pizza.32;Casa5;17.OnEnteredInputBuffer;[Begin];Process 'Casa5.OnEnteredInputBuffer' execution started.
0.672208720425874;Pizza.32;Casa5;17.OnEnteredInputBuffer;[EndTransfer] IntoInputBuffer;Entity 'Pizza.32' ending transfer into station 'Casa5.InputBuffer'.
0.672208720425874;Pizza.32;Casa5;17.OnEnteredInputBuffer;[Tally] TimeInSystem;Recording '1' observation(s) of value '0.501111111111111' Hours for tally statistic 'Casa5.TimeInSystem'.
0.672208720425874;Pizza.32;Casa5;17.OnEnteredInputBuffer;[Destroy] Entity;Destroying object 'Pizza.32'.
0.672208720425874;--;--;--;--;Object 'Pizza.32' destroyed.
0.672208720425874; ;Casa5;17.OnEnteredInputBuffer;[End];Process 'Casa5.OnEnteredInputBuffer' execution ended.
0.672208720425874;Moto3[1];Moto3[1];11.OnVisitingNode;[Dropoff] Rider;Transporter 'Moto3[1]' failed to drop off a rider at node 'Input@Casa5'. No eligible drop-off requests.
0.672208720425874;Moto3[1];Moto3[1];11.OnVisitingNode;[Assign] ToClearPreferredOwner;Assigning state variable 'Moto3[1].PreferredOwner' the value 'Nothing'. Previous value was 'Nothing'.
0.672208720425874;Moto3[1];Moto3[1];11.OnVisitingNode;[Assign] ToClearPreferredOwner;Assigning state variable 'Moto3[1].OnNewSeizeRequest.Enabled' the value '0'. Previous value was '0'.
